step,Monolithic,Static2Layer,ARH,Dissonance
8994,33.69595252761812,50.789208139885474,92.94661722899396,4.000000000000001
8995,33.697567276200814,50.79151055003726,92.9467061261774,4.000000000000001
8996,33.699181794121614,50.79381238465843,92.94679487532227,4.000000000000001
8997,33.70079608141347,50.79611364389287,92.9468834766751,4.000000000000001
8998,33.702410138109336,50.79841432788441,92.94697193048201,4.000000000000001
8999,33.70402396424213,50.80071443677685,92.94706023698866,4.000000000000001
9000,33.70563755984482,50.80301397071394,92.94714839644041,4.000000000000001
9001,33.7072509249503,50.805312929839396,92.9472364090821,4.000000000000001
9002,33.70886405959152,50.807611314296906,92.94732427515822,4.000000000000001
9003,33.71047696380139,50.809909124230124,92.94741199491285,4.000000000000001
9004,33.71208963761283,50.81220635978265,92.94749956858965,4.000000000000001
9005,33.713702081058756,50.81450302109809,92.94758699643191,4.000000000000001
9006,33.715314294172074,50.816799108319955,92.94767427868244,4.000000000000001
9007,33.716926276985674,50.81909462159175,92.94776141558371,4.000000000000001
9008,33.71853802953247,50.821389561056975,92.94784840737778,4.000000000000001
9009,33.72014955184534,50.82368392685903,92.94793525430627,4.000000000000001
9010,33.721760843957185,50.825977719141335,92.94802195661043,4.000000000000001
9011,33.72337190590088,50.82827093804725,92.94810851453111,4.000000000000001
9012,33.72498273770932,50.83056358372008,92.94819492830875,4.000000000000001
9013,33.72659333941536,50.832855656303146,92.94828119818337,4.000000000000001
9014,33.72820371105187,50.83514715593967,92.94836732439461,4.000000000000001
9015,33.72981385265172,50.8374380827729,92.94845330718174,4.000000000000001
9016,33.73142376424778,50.83972843694601,92.94853914678356,4.000000000000001
9017,33.73303344587289,50.84201821860215,92.94862484343854,4.000000000000001
9018,33.73464289755991,50.8443074278844,92.9487103973847,4.000000000000001
9019,33.73625211934168,50.84659606493589,92.94879580885973,4.000000000000001
9020,33.73786111125104,50.84888412989961,92.94888107810087,4.000000000000001
9021,33.739469873320836,50.8511716229186,92.94896620534495,4.000000000000001
9022,33.74107840558389,50.85345854413581,92.94905119082847,4.000000000000001
9023,33.74268670807304,50.855744893694165,92.94913603478747,4.000000000000001
9024,33.7442947808211,50.858030671736586,92.94922073745767,4.000000000000001
9025,33.745902623860886,50.86031587840591,92.94930529907433,4.000000000000001
9026,33.74751023722522,50.86260051384498,92.94938971987233,4.000000000000001
9027,33.7491176209469,50.86488457819658,92.94947400008617,4.000000000000001
9028,33.750724775058735,50.867168071603466,92.94955813995,4.000000000000001
9029,33.752331699593526,50.86945099420834,92.94964213969752,4.000000000000001
9030,33.75393839458407,50.87173334615392,92.94972599956206,4.000000000000001
9031,33.75554486006315,50.87401512758281,92.94980971977657,4.000000000000001
9032,33.75715109606355,50.87629633863766,92.94989330057359,4.000000000000001
9033,33.758757102618056,50.87857697946101,92.9499767421853,4.000000000000001
9034,33.76036287975944,50.88085705019543,92.9500600448435,4.000000000000001
9035,33.76196842752048,50.88313655098341,92.95014320877956,4.000000000000001
9036,33.763573745933925,50.88541548196742,92.95022623422452,4.000000000000001
9037,33.76517883503256,50.8876938432899,92.95030912140896,4.000000000000001
9038,33.766783694849124,50.88997163509323,92.95039187056317,4.000000000000001
9039,33.768388325416375,50.892248857519796,92.95047448191698,4.000000000000001
9040,33.769992726767065,50.894525510711915,92.95055695569987,4.000000000000001
9041,33.77159689893393,50.89680159481187,92.95063929214095,4.000000000000001
9042,33.77320084194971,50.89907710996192,92.9507214914689,4.000000000000001
9043,33.77480455584714,50.90135205630428,92.9508035539121,4.000000000000001
9044,33.77640804065894,50.90362643398117,92.95088547969846,4.000000000000001
9045,33.77801129641785,50.90590024313468,92.95096726905557,4.000000000000001
9046,33.779614323156586,50.90817348390695,92.9510489222106,4.000000000000001
9047,33.78121712090786,50.910446156440074,92.95113043939041,4.000000000000001
9048,33.782819689704375,50.912718260876076,92.95121182082138,4.000000000000001
9049,33.78442202957884,50.91498979735697,92.95129306672962,4.000000000000001
9050,33.78602414056397,50.91726076602472,92.95137417734078,4.000000000000001
9051,33.78762602269244,50.91953116702126,92.95145515288019,4.000000000000001
9052,33.789227675996955,50.9218010004885,92.95153599357276,4.000000000000001
9053,33.79082910051019,50.9240702665683,92.95161669964307,4.000000000000001
9054,33.79243029626484,50.926338965402486,92.9516972713153,4.000000000000001
9055,33.794031263293576,50.92860709713285,92.95177770881322,4.000000000000001
9056,33.79563200162908,50.93087466190116,92.95185801236032,4.000000000000001
9057,33.797232511304,50.93314165984915,92.95193818217965,4.000000000000001
9058,33.79883279235102,50.93540809111846,92.9520182184939,4.000000000000001
9059,33.800432844802785,50.93767395585079,92.95209812152538,4.000000000000001
9060,33.802032668691965,50.939939254187735,92.95217789149606,4.000000000000001
9061,33.80363226405119,50.94220398627088,92.95225752862753,4.000000000000001
9062,33.80523163091311,50.94446815224178,92.95233703314099,4.000000000000001
9063,33.80683076931037,50.94673175224194,92.95241640525728,4.000000000000001
9064,33.80842967927561,50.94899478641282,92.9524956451969,4.000000000000001
9065,33.81002836084146,50.951257254895864,92.95257475317993,4.000000000000001
9066,33.81162681404054,50.953519157832496,92.95265372942615,4.000000000000001
9067,33.813225038905465,50.95578049536407,92.95273257415491,4.000000000000001
9068,33.81482303546886,50.95804126763191,92.95281128758523,4.000000000000001
9069,33.81642080376334,50.960301474777346,92.95288986993579,4.000000000000001
9070,33.81801834382151,50.96256111694161,92.95296832142483,4.000000000000001
9071,33.819615655675975,50.96482019426594,92.9530466422703,4.000000000000001
9072,33.82121273935933,50.967078706891535,92.95312483268971,4.000000000000001
9073,33.822809594904164,50.96933665495954,92.95320289290032,4.000000000000001
9074,33.82440622234307,50.97159403861109,92.95328082311893,4.000000000000001
9075,33.82600262170864,50.97385085798726,92.95335862356202,4.000000000000001
9076,33.827598793033445,50.976107113229105,92.95343629444571,4.000000000000001
9077,33.82919473635006,50.97836280447765,92.95351383598573,4.000000000000001
9078,33.83079045169106,50.98061793187385,92.95359124839749,4.000000000000001
9079,33.83238593908901,50.98287249555868,92.95366853189601,4.000000000000001
9080,33.83398119857646,50.985126495673036,92.953745686696,4.000000000000001
9081,33.83557623018598,50.987379932357804,92.95382271301175,4.000000000000001
9082,33.837171033950106,50.98963280575381,92.95389961105722,4.000000000000001
9083,33.83876560990141,50.99188511600185,92.95397638104603,4.000000000000001
9084,33.84035995807241,50.99413686324272,92.95405302319143,4.000000000000001
9085,33.84195407849566,50.99638804761714,92.9541295377063,4.000000000000001
9086,33.843547971203684,50.99863866926581,92.95420592480319,4.000000000000001
9087,33.845141636229016,51.000888728329386,92.95428218469429,4.000000000000001
9088,33.84673507360417,51.00313822494851,92.95435831759143,4.000000000000001
9089,33.84832828336168,51.00538715926377,92.9544343237061,4.000000000000001
9090,33.84992126553406,51.007635531415715,92.9545102032494,4.000000000000001
9091,33.85151402015379,51.009883341544906,92.95458595643213,4.000000000000001
9092,33.85310654725341,51.012130589791774,92.9546615834647,4.000000000000001
9093,33.85469884686542,51.014377276296806,92.95473708455721,4.000000000000001
9094,33.856290919022285,51.016623401200434,92.95481245991937,4.000000000000001
9095,33.85788276375652,51.018868964643005,92.95488770976054,4.000000000000001
9096,33.85947438110061,51.02111396676489,92.95496283428979,4.000000000000001
9097,33.861065771087034,51.02335840770639,92.95503783371575,4.000000000000001
9098,33.86265693374827,51.02560228760778,92.95511270824679,4.000000000000001
9099,33.86424786911679,51.027845606609326,92.95518745809086,4.000000000000001
9100,33.86583857722506,51.03008836485121,92.95526208345564,4.000000000000001
9101,33.86742905810554,51.03233056247362,92.95533658454839,4.000000000000001
9102,33.8690193117907,51.034572199616676,92.95541096157606,4.000000000000001
9103,33.87060933831299,51.0368132764205,92.95548521474528,4.000000000000001
9104,33.872199137704854,51.03905379302516,92.95555934426227,4.000000000000001
9105,33.87378870999875,51.04129374957066,92.95563335033297,4.000000000000001
9106,33.8753780552271,51.04353314619703,92.95570723316297,4.000000000000001
9107,33.87696717342235,51.045771983044204,92.95578099295746,4.000000000000001
9108,33.87855606461693,51.04801026025214,92.95585462992135,4.000000000000001
9109,33.88014472884326,51.05024797796071,92.95592814425918,4.000000000000001
9110,33.881733166133785,51.05248513630978,92.95600153617517,4.000000000000001
9111,33.88332137652089,51.05472173543916,92.95607480587316,4.000000000000001
9112,33.88490936003701,51.05695777548864,92.95614795355671,4.000000000000001
9113,33.886497116714544,51.05919325659799,92.95622097942898,4.000000000000001
9114,33.888084646585895,51.06142817890691,92.95629388369284,4.000000000000001
9115,33.88967194968346,51.063662542555086,92.95636666655078,4.000000000000001
9116,33.891259026039634,51.06589634768217,92.956439328205,4.000000000000001
9117,33.89284587568681,51.06812959442778,92.95651186885732,4.000000000000001
9118,33.89443249865738,51.070362282931484,92.95658428870925,4.000000000000001
9119,33.896018894983705,51.07259441333283,92.95665658796194,4.000000000000001
9120,33.89760506469817,51.07482598577131,92.95672876681627,4.000000000000001
9121,33.89919100783315,51.077057000386425,92.95680082547268,4.000000000000001
9122,33.90077672442101,51.07928745731759,92.95687276413136,4.000000000000001
9123,33.902362214494104,51.08151735670423,92.95694458299212,4.000000000000001
9124,33.903947478084795,51.083746698685694,92.9570162822545,4.000000000000001
9125,33.90553251522543,51.08597548340133,92.95708786211762,4.000000000000001
9126,33.90711732594836,51.08820371099042,92.95715932278033,4.000000000000001
9127,33.90870191028594,51.09043138159224,92.95723066444113,4.000000000000001
9128,33.9102862682705,51.09265849534603,92.95730188729819,4.000000000000001
9129,33.91187039993436,51.09488505239096,92.95737299154936,4.000000000000001
9130,33.91345430530986,51.097111052866204,92.95744397739215,4.000000000000001
9131,33.91503798442933,51.099336496910894,92.95751484502372,4.000000000000001
9132,33.91662143732508,51.10156138466411,92.95758559464096,4.000000000000001
9133,33.91820466402943,51.103785716264916,92.95765622644038,4.000000000000001
9134,33.9197876645747,51.10600949185231,92.95772674061817,4.000000000000001
9135,33.92137043899318,51.10823271156531,92.95779713737022,4.000000000000001
9136,33.92295298731718,51.11045537554284,92.95786741689207,4.000000000000001
9137,33.924535309579,51.11267748392383,92.95793757937894,4.000000000000001
9138,33.92611740581092,51.11489903684717,92.9580076250257,4.000000000000001
9139,33.927699276045246,51.11712003445169,92.95807755402699,4.000000000000001
9140,33.92928092031424,51.119340476876204,92.958147366577,4.000000000000001
9141,33.9308623386502,51.1215603642595,92.95821706286964,4.000000000000001
9142,33.93244353108538,51.12377969674032,92.95828664309856,4.000000000000001
9143,33.93402449765207,51.12599847445737,92.95835610745702,4.000000000000001
9144,33.93560523838252,51.12821669754931,92.95842545613797,4.000000000000001
9145,33.937185753309,51.130434366154795,92.95849468933406,4.000000000000001
9146,33.93876604246376,51.13265148041243,92.95856380723757,4.000000000000001
9147,33.940346105879044,51.13486804046078,92.95863281004054,4.000000000000001
9148,33.94192594358711,51.137084046438375,92.95870169793461,4.000000000000001
9149,33.9435055556202,51.13929949848372,92.95877047111117,4.000000000000001
9150,33.94508494201053,51.14151439673529,92.9588391297612,4.000000000000001
9151,33.946664102790365,51.143728741331486,92.95890767407546,4.000000000000001
9152,33.94824303799191,51.145942532410736,92.95897610424437,4.000000000000001
9153,33.94982174764739,51.1481557701114,92.95904442045797,4.000000000000001
9154,33.95140023178904,51.15036845457179,92.95911262290603,4.000000000000001
9155,33.95297849044905,51.15258058593021,92.95918071177805,4.000000000000001
9156,33.95455652365964,51.1547921643249,92.95924868726311,4.000000000000001
9157,33.95613433145302,51.15700318989411,92.95931654955005,4.000000000000001
9158,33.95771191386139,51.15921366277602,92.9593842988274,4.000000000000001
9159,33.95928927091694,51.161423583108764,92.9594519352833,4.000000000000001
9160,33.96086640265186,51.16363295103049,92.95951945910569,4.000000000000001
9161,33.96244330909833,51.16584176667928,92.9595868704821,4.000000000000001
9162,33.96401999028855,51.16805003019317,92.95965416959979,4.000000000000001
9163,33.96559644625469,51.17025774171018,92.9597213566457,4.000000000000001
9164,33.96717267702892,51.1724649013683,92.95978843180646,4.000000000000001
9165,33.9687486826434,51.17467150930547,92.95985539526839,4.000000000000001
9166,33.97032446313031,51.17687756565961,92.95992224721752,4.000000000000001
9167,33.9719000185218,51.179083070568595,92.95998898783951,4.000000000000001
9168,33.97347534885002,51.18128802417027,92.9600556173198,4.000000000000001
9169,33.97505045414713,51.18349242660244,92.96012213584342,4.000000000000001
9170,33.976625334445266,51.185696278002894,92.96018854359518,4.000000000000001
9171,33.97819998977658,51.18789957850935,92.96025484075953,4.000000000000001
9172,33.979774420173186,51.190102328259535,92.96032102752065,4.000000000000001
9173,33.98134862566724,51.192304527391094,92.96038710406238,4.000000000000001
9174,33.98292260629084,51.19450617604171,92.96045307056824,4.000000000000001
9175,33.98449636207614,51.19670727434894,92.9605189272215,4.000000000000001
9176,33.986069893055245,51.19890782245038,92.9605846742051,4.000000000000001
9177,33.98764319926026,51.20110782048356,92.96065031170166,4.000000000000001
9178,33.9892162807233,51.203307268585974,92.9607158398935,4.000000000000001
9179,33.99078913747647,51.20550616689508,92.96078125896263,4.000000000000001
9180,33.99236176955186,51.20770451554832,92.9608465690908,4.000000000000001
9181,33.993934176981575,51.2099023146831,92.96091177045942,4.000000000000001
9182,33.99550635979771,51.21209956443676,92.96097686324958,4.000000000000001
9183,33.99707831803233,51.21429626494665,92.96104184764214,4.000000000000001
9184,33.99865005171753,51.21649241635004,92.96110672381757,4.000000000000001
9185,34.00022156088539,51.21868801878422,92.96117149195611,4.000000000000001
9186,34.00179284556797,51.22088307238639,92.96123615223763,4.000000000000001
9187,34.00336390579734,51.223077577293765,92.96130070484179,4.000000000000001
9188,34.00493474160557,51.225271533643465,92.96136514994788,4.000000000000001
9189,34.006505353024714,51.22746494157264,92.96142948773493,4.000000000000001
9190,34.00807574008682,51.229657801218366,92.96149371838163,4.000000000000001
9191,34.00964590282394,51.2318501127177,92.96155784206641,4.000000000000001
9192,34.011215841268125,51.234041876207684,92.96162185896739,4.000000000000001
9193,34.012785555451394,51.236233091825255,92.9616857692624,4.000000000000001
9194,34.014355045405814,51.23842375970741,92.96174957312898,4.000000000000001
9195,34.015924311163396,51.24061387999104,92.96181327074434,4.000000000000001
9196,34.017493352756155,51.242803452813035,92.96187686228544,4.000000000000001
9197,34.01906217021613,51.244992478310245,92.96194034792889,4.000000000000001
9198,34.02063076357534,51.247180956619474,92.96200372785106,4.000000000000001
9199,34.02219913286578,51.24936888787752,92.96206700222803,4.000000000000001
9200,34.02376727811947,51.25155627222111,92.96213017123551,4.000000000000001
9201,34.02533519936841,51.253743109786974,92.96219323504901,4.000000000000001
9202,34.02690289664461,51.25592940071178,92.96225619384369,4.000000000000001
9203,34.028470369980035,51.258115145132166,92.96231904779444,4.000000000000001
9204,34.0300376194067,51.26030034318474,92.96238179707585,4.000000000000001
9205,34.03160464495658,51.26248499500608,92.96244444186225,4.000000000000001
9206,34.03317144666166,51.26466910073275,92.96250698232761,4.000000000000001
9207,34.03473802455391,51.266852660501215,92.96256941864569,4.000000000000001
9208,34.03630437866529,51.269035674447984,92.96263175098989,4.000000000000001
9209,34.0378705090278,51.271218142709465,92.96269397953338,4.000000000000001
9210,34.03943641567337,51.273400065422095,92.96275610444901,4.000000000000001
9211,34.041002098633975,51.275581442722206,92.96281812590937,4.000000000000001
9212,34.04256755794155,51.277762274746166,92.96288004408669,4.000000000000001
9213,34.044132793628066,51.279942561630264,92.96294185915302,4.000000000000001
9214,34.04569780572545,51.28212230351077,92.96300357128004,4.000000000000001
9215,34.047262594265646,51.28430150052391,92.96306518063918,4.000000000000001
9216,34.04882715928059,51.2864801528059,92.96312668740157,4.000000000000001
9217,34.05039150080221,51.288658260492895,92.96318809173808,4.000000000000001
9218,34.05195561886243,51.290835823721025,92.96324939381925,4.000000000000001
9219,34.05351951349317,51.293012842626396,92.9633105938154,4.000000000000001
9220,34.05508318472636,51.295189317345056,92.96337169189648,4.000000000000001
9221,34.05664663259389,51.29736524801305,92.96343268823226,4.000000000000001
9222,34.05820985712768,51.29954063476638,92.96349358299214,4.000000000000001
9223,34.05977285835963,51.301715477740984,92.96355437634529,4.000000000000001
9224,34.06133563632164,51.30388977707281,92.96361506846058,4.000000000000001
9225,34.0628981910456,51.30606353289775,92.96367565950658,4.000000000000001
9226,34.064460522563394,51.30823674535164,92.96373614965161,4.000000000000001
9227,34.06602263090692,51.31040941457034,92.96379653906371,4.000000000000001
9228,34.06758451610805,51.312581540689614,92.96385682791059,4.000000000000001
9229,34.06914617819866,51.314753123845236,92.96391701635977,4.000000000000001
9230,34.070707617210616,51.31692416417293,92.96397710457842,4.000000000000001
9231,34.07226883317579,51.31909466180837,92.96403709273345,4.000000000000001
9232,34.07382982612604,51.32126461688724,92.96409698099146,4.000000000000001
9233,34.07539059609323,51.32343402954513,92.96415676951888,4.000000000000001
9234,34.0769511431092,51.325602899917655,92.96421645848172,4.000000000000001
9235,34.078511467205814,51.327771228140364,92.96427604804582,4.000000000000001
9236,34.0800715684149,51.329939014348746,92.9643355383767,4.000000000000001
9237,34.081631446768306,51.332106258678344,92.96439492963961,4.000000000000001
9238,34.08319110229786,51.33427296126456,92.9644542219995,4.000000000000001
9239,34.084750535035404,51.33643912224284,92.96451341562113,4.000000000000001
9240,34.08630974501274,51.33860474174856,92.96457251066887,4.000000000000001
9241,34.08786873226172,51.34076981991708,92.96463150730689,4.000000000000001
9242,34.08942749681413,51.34293435688371,92.9646904056991,4.000000000000001
9243,34.09098603870181,51.34509835278372,92.96474920600906,4.000000000000001
9244,34.092544357956534,51.34726180775239,92.96480790840013,4.000000000000001
9245,34.09410245461013,51.34942472192492,92.96486651303537,4.000000000000001
9246,34.095660328694386,51.35158709543648,92.96492502007756,4.000000000000001
9247,34.0972179802411,51.353748928422235,92.96498342968924,4.000000000000001
9248,34.098775409282055,51.35591022101731,92.96504174203264,4.000000000000001
9249,34.10033261584904,51.35807097335675,92.96509995726974,4.000000000000001
9250,34.10188959997383,51.360231185575635,92.96515807556227,4.000000000000001
9251,34.10344636168821,51.36239085780896,92.96521609707165,4.000000000000001
9252,34.10500290102394,51.36454999019171,92.96527402195905,4.000000000000001
9253,34.10655921801279,51.36670858285884,92.96533185038535,4.000000000000001
9254,34.10811531268653,51.36886663594525,92.96538958251126,4.000000000000001
9255,34.1096711850769,51.37102414958583,92.96544721849706,4.000000000000001
9256,34.11122683521566,51.3731811239154,92.96550475850292,4.000000000000001
9257,34.112782263134555,51.375337559068804,92.96556220268863,4.000000000000001
9258,34.114337468865344,51.37749345518079,92.96561955121376,4.000000000000001
9259,34.115892452439745,51.37964881238612,92.96567680423765,4.000000000000001
9260,34.117447213889506,51.3818036308195,92.96573396191927,4.000000000000001
9261,34.11900175324635,51.3839579106156,92.96579102441746,4.000000000000001
9262,34.120556070542015,51.38611165190906,92.96584799189067,4.000000000000001
9263,34.1221101658082,51.388264854834496,92.96590486449719,4.000000000000001
9264,34.12366403907664,51.3904175195265,92.96596164239497,4.000000000000001
9265,34.12521769037903,51.39256964611958,92.96601832574174,4.000000000000001
9266,34.126771119747104,51.39472123474826,92.96607491469494,4.000000000000001
9267,34.12832432721253,51.39687228554703,92.96613140941177,4.000000000000001
9268,34.12987731280703,51.39902279865029,92.96618781004918,4.000000000000001
9269,34.13143007656229,51.401172774192496,92.96624411676379,4.000000000000001
9270,34.132982618510006,51.40332221230799,92.96630032971206,4.000000000000001
9271,34.134534938681846,51.40547111313112,92.9663564490501,4.000000000000001
9272,34.13608703710951,51.4076194767962,92.9664124749338,4.000000000000001
9273,34.13763891382467,51.40976730343747,92.9664684075188,4.000000000000001
9274,34.13919056885897,51.41191459318921,92.96652424696047,4.000000000000001
9275,34.14074200224412,51.414061346185605,92.96657999341393,4.000000000000001
9276,34.142293214011744,51.416207562560835,92.96663564703401,4.000000000000001
9277,34.14384420419352,51.41835324244903,92.9666912079753,4.000000000000001
9278,34.145394972821094,51.4204983859843,92.96674667639215,4.000000000000001
9279,34.14694551992612,51.42264299330073,92.96680205243865,4.000000000000001
9280,34.14849584554024,51.42478706453233,92.96685733626859,4.000000000000001
9281,34.150045949695084,51.426930599813126,92.96691252803558,4.000000000000001
9282,34.1515958324223,51.429073599277075,92.96696762789287,4.000000000000001
9283,34.153145493753506,51.43121606305813,92.96702263599357,4.000000000000001
9284,34.154694933720336,51.43335799129017,92.96707755249045,4.000000000000001
9285,34.15624415235441,51.435499384107096,92.96713237753606,4.000000000000001
9286,34.15779314968734,51.437640241642725,92.96718711128271,4.000000000000001
9287,34.15934192575075,51.43978056403087,92.96724175388243,4.000000000000001
9288,34.160890480576235,51.4419203514053,92.967296305487,4.000000000000001
9289,34.162438814195404,51.44405960389975,92.96735076624795,4.000000000000001
9290,34.16398692663986,51.44619832164792,92.96740513631656,4.000000000000001
9291,34.16553481794118,51.44833650478346,92.96745941584386,4.000000000000001
9292,34.16708248813097,51.45047415344006,92.96751360498062,4.000000000000001
9293,34.168629937240816,51.45261126775128,92.96756770387739,4.000000000000001
9294,34.170177165302285,51.454747847850705,92.96762171268442,4.000000000000001
9295,34.17172417234697,51.45688389387186,92.96767563155174,4.000000000000001
9296,34.17327095840643,51.45901940594826,92.96772946062913,4.000000000000001
9297,34.17481752351223,51.46115438421337,92.96778320006611,4.000000000000001
9298,34.17636386769594,51.46328882880062,92.96783685001195,4.000000000000001
9299,34.17790999098912,51.46542273984343,92.96789041061571,4.000000000000001
9300,34.179455893423324,51.467556117475155,92.96794388202613,4.000000000000001
9301,34.18100157503009,51.46968896182913,92.96799726439176,4.000000000000001
9302,34.18254703584097,51.471821273038664,92.96805055786088,4.000000000000001
9303,34.1840922758875,51.47395305123703,92.96810376258152,4.000000000000001
9304,34.185637295201225,51.47608429655746,92.96815687870149,4.000000000000001
9305,34.18718209381367,51.478215009133145,92.96820990636832,4.000000000000001
9306,34.188726671756356,51.48034518909728,92.96826284572933,4.000000000000001
9307,34.19027102906082,51.482474836582966,92.96831569693154,4.000000000000001
9308,34.19181516575856,51.484603951723344,92.96836846012178,4.000000000000001
9309,34.193359081881106,51.48673253465146,92.9684211354466,4.000000000000001
9310,34.19490277745996,51.48886058550036,92.96847372305234,4.000000000000001
9311,34.19644625252661,51.490988104403044,92.96852622308509,4.000000000000001
9312,34.19798950711259,51.493115091492484,92.96857863569065,4.000000000000001
9313,34.19953254124937,51.4952415469016,92.96863096101461,4.000000000000001
9314,34.20107535496844,51.49736747076332,92.96868319920233,4.000000000000001
9315,34.2026179483013,51.499492863210506,92.96873535039893,4.000000000000001
9316,34.20416032127942,51.50161772437599,92.96878741474926,4.000000000000001
9317,34.20570247393428,51.50374205439259,92.96883939239792,4.000000000000001
9318,34.207244406297356,51.505865853393054,92.96889128348936,4.000000000000001
9319,34.20878611840011,51.50798912151012,92.96894308816765,4.000000000000001
9320,34.210327610274014,51.51011185887652,92.96899480657672,4.000000000000001
9321,34.21186888195052,51.51223406562491,92.96904643886023,4.000000000000001
9322,34.21340993346109,51.51435574188792,92.96909798516162,4.000000000000001
9323,34.21495076483716,51.516476887798156,92.96914944562404,4.000000000000001
9324,34.216491376110184,51.518597503488195,92.96920082039048,4.000000000000001
9325,34.21803176731161,51.52071758909058,92.9692521096036,4.000000000000001
9326,34.21957193847286,51.52283714473782,92.96930331340592,4.000000000000001
9327,34.22111188962538,51.52495617056236,92.96935443193964,4.000000000000001
9328,34.22265162080058,51.527074666696684,92.96940546534675,4.000000000000001
9329,34.22419113202991,51.52919263327315,92.96945641376902,4.000000000000001
9330,34.225730423344764,51.531310070424155,92.96950727734799,4.000000000000001
9331,34.227269494776564,51.53342697828205,92.96955805622493,4.000000000000001
9332,34.22880834635672,51.53554335697912,92.96960875054087,4.000000000000001
9333,34.23034697811664,51.53765920664763,92.96965936043668,4.000000000000001
9334,34.231885390087726,51.539774527419866,92.96970988605291,4.000000000000001
9335,34.23342358230137,51.541889319428,92.96976032752991,4.000000000000001
9336,34.23496155478896,51.5440035828042,92.96981068500781,4.000000000000001
9337,34.236499307581894,51.54611731768064,92.96986095862647,4.000000000000001
9338,34.23803684071154,51.5482305241894,92.96991114852557,4.000000000000001
9339,34.23957415420929,51.55034320246257,92.96996125484449,4.000000000000001
9340,34.241111248106506,51.55245535263218,92.97001127772245,4.000000000000001
9341,34.242648122434574,51.55456697483024,92.97006121729837,4.000000000000001
9342,34.24418477722484,51.55667806918874,92.97011107371098,4.000000000000001
9343,34.24572121250867,51.558788635839626,92.9701608470988,4.000000000000001
9344,34.24725742831743,51.56089867491479,92.97021053760004,4.000000000000001
9345,34.24879342468246,51.563008186546114,92.97026014535275,4.000000000000001
9346,34.25032920163512,51.56511717086546,92.97030967049476,4.000000000000001
9347,34.25186475920673,51.56722562800462,92.9703591131636,4.000000000000001
9348,34.253400097428646,51.56933355809537,92.97040847349662,4.000000000000001
9349,34.25493521633219,51.571440961269474,92.97045775163093,4.000000000000001
9350,34.25647011594871,51.57354783765864,92.97050694770344,4.000000000000001
9351,34.25800479630951,51.575654187394534,92.97055606185077,4.000000000000001
9352,34.259539257445915,51.57776001060882,92.97060509420938,4.000000000000001
9353,34.26107349938924,51.5798653074331,92.97065404491545,4.000000000000001
9354,34.26260752217081,51.58197007799896,92.97070291410495,4.000000000000001
9355,34.26414132582192,51.58407432243794,92.97075170191363,4.000000000000001
9356,34.26567491037387,51.58617804088157,92.97080040847703,4.000000000000001
9357,34.26720827585795,51.58828123346133,92.97084903393043,4.000000000000001
9358,34.268741422305474,51.59038390030866,92.97089757840892,4.000000000000001
9359,34.27027434974772,51.59248604155498,92.97094604204732,4.000000000000001
9360,34.27180705821598,51.59458765733167,92.97099442498026,4.000000000000001
9361,34.273339547741514,51.59668874777008,92.97104272734215,4.000000000000001
9362,34.27487181835562,51.59878931300155,92.97109094926714,4.000000000000001
9363,34.27640387008955,51.60088935315734,92.97113909088921,4.000000000000001
9364,34.27793570297459,51.60298886836871,92.97118715234205,4.000000000000001
9365,34.27946731704198,51.60508785876689,92.9712351337592,4.000000000000001
9366,34.28099871232299,51.607186324483045,92.97128303527391,4.000000000000001
9367,34.28252988884888,51.609284265648355,92.97133085701927,4.000000000000001
9368,34.284060846650874,51.61138168239393,92.9713785991281,4.000000000000001
9369,34.285591585760244,51.61347857485086,92.971426261733,4.000000000000001
9370,34.287122106208216,51.615574943150186,92.9714738449664,4.000000000000001
9371,34.288652408026024,51.617670787422945,92.97152134896048,4.000000000000001
9372,34.290182491244906,51.619766107800125,92.97156877384715,4.000000000000001
9373,34.291712355896074,51.6218609044127,92.9716161197582,4.000000000000001
9374,34.29324200201077,51.62395517739156,92.9716633868251,4.000000000000001
9375,34.2947714296202,51.62604892686762,92.97171057517917,4.000000000000001
9376,34.29630063875557,51.62814215297175,92.9717576849515,4.000000000000001
9377,34.297829629448096,51.630234855834736,92.97180471627291,4.000000000000001
9378,34.29935840172899,51.63232703558742,92.97185166927409,4.000000000000001
9379,34.30088695562943,51.634418692360526,92.97189854408543,4.000000000000001
9380,34.30241529118063,51.63650982628481,92.97194534083717,4.000000000000001
9381,34.30394340841377,51.63860043749094,92.97199205965929,4.000000000000001
9382,34.305471307360044,51.64069052610961,92.97203870068154,4.000000000000001
9383,34.30699898805064,51.64278009227144,92.9720852640335,4.000000000000001
9384,34.308526450516716,51.644869136107,92.9721317498445,4.000000000000001
9385,34.31005369478945,51.646957657746896,92.97217815824368,4.000000000000001
9386,34.31158072090001,51.649045657321636,92.97222448935996,4.000000000000001
9387,34.31310752887958,51.651133134961725,92.97227074332201,4.000000000000001
9388,34.314634118759294,51.65322009079764,92.97231692025834,4.000000000000001
9389,34.31616049057032,51.6553065249598,92.97236302029721,4.000000000000001
9390,34.317686644343794,51.65739243757862,92.97240904356666,4.000000000000001
9391,34.319212580110886,51.65947782878446,92.97245499019456,4.000000000000001
9392,34.32073829790272,51.66156269870768,92.97250086030853,4.000000000000001
